//Version: PianoRoll_v170101
0	0.617188	0.628906	A2	24	80	0
1	0.622396	0.751302	G4	33	80	0
2	0.680990	0.878906	B4	53	80	0
3	0.792969	1.029948	A4	41	80	0
4	0.847656	1.019531	D3	28	80	0
5	0.855469	1.188802	G2	26	80	0
6	0.856771	1.179688	G3	27	80	0
7	1.032552	1.329427	B3	29	80	0
8	1.033854	1.408854	D3	26	80	0
9	1.183594	1.378906	F4	36	80	0
10	1.239583	1.334635	G4	52	80	0
11	1.355469	1.649740	C5	54	80	0
12	1.419271	1.799479	C3	34	80	0
13	1.421875	1.628906	G3	35	80	0
14	1.583333	1.809896	C4	35	80	0
15	1.647135	1.878906	E4	52	80	0
16	1.699219	1.908854	G4	47	80	0
17	1.747396	1.846354	B4	55	80	0
18	1.832031	2.179688	A4	62	80	0
19	1.847656	2.139323	G3	42	80	0
20	1.854167	2.329427	D3	39	80	0
21	2.024740	2.289062	B3	35	80	0
22	2.095052	2.154948	F4	55	80	0
23	2.161458	2.261719	G4	56	80	0
24	2.270833	2.428385	C5	71	80	0
25	2.304688	2.739583	C3	45	80	0
26	2.434896	2.718750	C4	44	80	0
27	2.550781	2.679688	E4	51	80	0
28	2.604167	2.722656	C5	60	80	0
29	2.712240	2.924479	C#5	72	80	0
30	2.752604	3.179688	A3	40	80	0
31	2.763021	3.169271	G3	39	80	0
32	2.890625	3.158854	C#4	37	80	0
33	2.960938	3.139323	E4	50	80	0
34	3.042969	3.144531	C#5	62	80	0
35	3.145833	3.376302	D5	61	80	0
36	3.188802	3.989583	A3	30	80	0
37	3.190104	3.669271	F3	37	80	0
38	3.313802	3.401042	D4	33	80	0
39	3.421875	3.483073	F4	48	80	0
40	3.498698	3.596354	D5	57	80	0
41	3.605469	3.899740	E5	60	80	0
42	3.648438	4.079427	E3	37	80	0
43	3.815104	3.908854	C#4	24	80	0
44	3.890625	4.019531	G4	38	80	0
45	3.983073	4.188802	E5	49	80	0
46	4.115885	4.459635	F5	61	80	0
47	4.162760	4.628906	A3	34	80	0
