//Version: ScorePerfmMatch_v170503
// Score: /Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/I._Mit_Lebhaftigkeit_und_durchaus_mit_Empfindung_und_Ausdruck/score_hmm.txt
// Perfm: /Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/I._Mit_Lebhaftigkeit_und_durchaus_mit_Empfindung_und_Ausdruck/08528_spr.txt
// fmt3x: /Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/I._Mit_Lebhaftigkeit_und_durchaus_mit_Empfindung_und_Ausdruck/score_fmt3x.txt
0	0.630208	0.703125	G3	78	80	0	0	0	P1-0-1	0	0
1	0.634115	0.649740	B4	76	80	0	0	0	*	3	-
2	0.635417	0.700521	E3	74	80	0	0	0	P1-0-7	0	-
3	0.635417	0.794271	G4	76	80	0	0	0	P1-0-4	0	-
4	0.638021	0.764323	B3	78	80	0	0	0	P1-0-2	0	-
5	0.641927	0.819010	E4	75	80	0	0	0	P1-0-3	0	-
6	0.643229	0.707031	E2	72	80	0	0	0	P1-0-6	0	-
7	1.054688	1.553385	G3	80	80	0	0	60	P1-1-5	0	-
8	1.055990	1.500000	G4	76	80	0	0	60	P1-1-1	0	-
9	1.057292	1.519531	B4	84	80	0	0	60	*	3	-
10	1.065104	1.290365	E4	78	80	0	0	60	P1-1-7	0	-
11	1.065104	1.554688	B3	82	80	0	0	60	P1-1-6	0	-
12	1.065104	1.555990	E2	79	80	0	0	60	P1-1-9	0	-
13	1.066406	1.569010	E3	81	80	0	0	60	P1-1-10	0	-
14	1.514323	1.565104	F#4	72	80	0	0	150	P1-1-2	0	-
15	1.657552	1.769531	G4	74	80	0	0	180	*	3	-
16	1.658854	1.889323	E4	82	80	0	0	180	P1-1-4	0	-
17	1.661458	1.726562	G3	74	80	0	0	180	P1-1-3	0	-
18	1.665365	1.726562	E2	74	80	0	0	180	P1-1-11	0	-
19	1.665365	1.769531	E3	75	80	0	0	180	P1-1-12	0	-
20	2.036458	2.408854	A3	76	80	0	0	240	P1-2-1	0	-
21	2.041667	2.445312	A4	75	80	0	0	240	P1-2-3	0	-
22	2.044271	2.188802	D3	72	80	0	0	240	P1-2-8	0	-
23	2.046875	2.429688	D2	72	80	0	0	240	P1-2-7	0	-
24	2.048177	2.459635	F#4	69	80	0	0	240	P1-2-2	0	-
25	2.052083	2.419271	D4	68	80	0	0	240	*	3	-
26	2.848958	2.904948	A4	45	80	0	0	360	P1-2-6	0	-
27	2.855469	2.959635	F#4	38	80	0	0	360	P1-2-5	0	-
28	2.858073	2.916667	D4	40	80	0	0	360	P1-2-10	0	-
29	3.290365	3.759115	A4	45	80	0	0	420	P1-3-2	0	-
30	3.302083	3.579427	D4	40	80	0	0	420	P1-3-7	0	-
31	3.302083	3.769531	F#4	40	80	0	0	420	P1-3-1	0	-
32	3.303385	3.769531	C4	37	80	0	0	420	P1-3-6	0	-
33	3.816406	3.885417	G4	49	80	0	0	510	P1-3-3	0	-
34	3.820312	3.877604	D4	45	80	0	0	510	P1-3-9	0	-
35	3.824219	3.884115	B3	43	80	0	0	510	P1-3-8	0	-
36	3.954427	4.011719	A4	47	80	0	0	540	P1-3-5	0	-
37	3.960938	4.014323	F#4	40	80	0	0	540	P1-3-4	0	-
38	3.963542	4.059896	A3	40	80	0	0	540	P1-3-10	0	-
39	3.964844	4.069010	C4	39	80	0	0	540	P1-3-11	0	-
40	4.375000	4.639323	B4	46	80	0	0	600	P1-4-2	0	-
41	4.384115	4.669271	G4	40	80	0	0	600	P1-4-1	0	-
42	4.385417	4.709635	G3	36	80	0	0	600	P1-4-8	0	-
43	4.391927	4.688802	B3	34	80	0	0	600	P1-4-9	0	-
44	5.015625	5.179688	B4	79	80	0	0	720	P1-4-7	0	-
45	5.019531	5.084635	D4	74	80	0	0	720	P1-4-5	0	-
46	5.020833	5.088542	B3	77	80	0	0	720	P1-4-4	0	-
47	5.022135	5.075521	G3	71	80	0	0	720	P1-4-12	0	-
48	5.024740	5.158854	G4	70	80	0	0	720	P1-4-6	0	-
49	5.024740	5.088542	G2	70	80	0	0	720	P1-4-11	0	-
50	5.420573	5.949219	B4	82	80	0	0	780	P1-5-1	0	-
51	5.423177	5.829427	G3	78	80	0	0	780	P1-5-10	0	-
52	5.424479	5.949219	B3	79	80	0	0	780	P1-5-5	0	-
53	5.427083	5.861979	G2	79	80	0	0	780	P1-5-9	0	-
54	5.427083	5.859375	D4	76	80	0	0	780	P1-5-6	0	-
55	5.427083	5.878906	G4	70	80	0	0	780	P1-5-7	0	-
56	5.915365	5.966146	A4	68	80	0	0	870	P1-5-2	0	-
57	6.050781	6.378906	B4	70	80	0	0	900	*	3	-
58	6.050781	6.359375	G4	71	80	0	0	900	P1-5-4	0	-
59	6.052083	6.105469	B3	73	80	0	0	900	P1-5-3	0	-
60	6.053385	6.105469	G3	68	80	0	0	900	*	3	-
