beat_index,boundary_probability
0,0.2647058823529412
1,0.029411764705882353
2,0.0
3,0.029411764705882353
4,0.0
5,0.08823529411764706
6,0.08823529411764706
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.058823529411764705
13,0.029411764705882353
14,0.35294117647058826
15,0.2647058823529412
16,0.14705882352941177
17,0.0
18,0.0
19,0.0
20,0.0
21,0.058823529411764705
22,0.029411764705882353
23,0.11764705882352941
24,0.058823529411764705
25,0.058823529411764705
26,0.08823529411764706
27,0.0
28,0.0
29,0.029411764705882353
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.47058823529411764
37,0.058823529411764705
38,0.14705882352941177
39,0.029411764705882353
40,0.14705882352941177
41,0.0
42,0.0
43,0.0
44,0.0
45,0.20588235294117646
46,0.058823529411764705
47,0.14705882352941177
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.11764705882352941
55,0.08823529411764706
56,0.08823529411764706
57,0.11764705882352941
58,0.11764705882352941
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.029411764705882353
65,0.7647058823529411
66,0.20588235294117646
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.029411764705882353
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.029411764705882353
79,0.11764705882352941
80,0.5294117647058824
81,0.11764705882352941
82,0.11764705882352941
83,0.0
84,0.0
85,0.0
86,0.0
87,0.029411764705882353
88,0.029411764705882353
89,0.11764705882352941
90,0.11764705882352941
91,0.029411764705882353
92,0.08823529411764706
93,0.0
94,0.029411764705882353
95,0.058823529411764705
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.17647058823529413
103,0.47058823529411764
104,0.0
105,0.029411764705882353
106,0.0
107,0.0
108,0.029411764705882353
109,0.0
110,0.0
111,0.0
112,0.14705882352941177
113,0.20588235294117646
114,0.029411764705882353
115,0.0
116,0.0
117,0.0
118,0.029411764705882353
119,0.0
120,0.08823529411764706
121,0.11764705882352941
122,0.17647058823529413
123,0.08823529411764706
124,0.11764705882352941
125,0.029411764705882353
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.8529411764705882
132,0.08823529411764706
133,0.058823529411764705
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.14705882352941177
142,0.14705882352941177
143,0.17647058823529413
144,0.0
145,0.0
146,0.029411764705882353
147,0.058823529411764705
148,0.0
149,0.029411764705882353
150,0.0
151,0.08823529411764706
152,0.0
153,0.0
154,0.058823529411764705
155,0.17647058823529413
156,0.29411764705882354
157,0.0
158,0.029411764705882353
159,0.058823529411764705
160,0.029411764705882353
161,0.0
162,0.0
163,0.0
164,0.0
165,0.029411764705882353
166,0.23529411764705882
167,0.5
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.5294117647058824
180,0.4411764705882353
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.029411764705882353
190,0.20588235294117646
191,0.23529411764705882
192,0.23529411764705882
193,0.0
194,0.0
195,0.0
196,0.0
197,0.029411764705882353
198,0.0
199,0.029411764705882353
200,0.0
201,0.0
202,0.11764705882352941
203,0.23529411764705882
204,0.4117647058823529
205,0.08823529411764706
206,0.08823529411764706
207,0.029411764705882353
208,0.029411764705882353
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.29411764705882354
215,0.20588235294117646
216,0.11764705882352941
217,0.029411764705882353
218,0.029411764705882353
219,0.0
220,0.0
221,0.058823529411764705
222,0.14705882352941177
223,0.029411764705882353
224,0.0
225,0.029411764705882353
226,0.0
227,0.0
228,0.029411764705882353
229,0.058823529411764705
230,0.029411764705882353
231,0.029411764705882353
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.029411764705882353
240,0.5294117647058824
241,0.2647058823529412
242,0.0
243,0.029411764705882353
244,0.0
245,0.029411764705882353
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.058823529411764705
253,0.029411764705882353
254,0.47058823529411764
255,0.23529411764705882
256,0.08823529411764706
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.14705882352941177
264,0.14705882352941177
265,0.08823529411764706
266,0.08823529411764706
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.058823529411764705
276,0.4117647058823529
277,0.23529411764705882
278,0.058823529411764705
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.14705882352941177
286,0.08823529411764706
287,0.11764705882352941
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.029411764705882353
296,0.14705882352941177
297,0.11764705882352941
298,0.11764705882352941
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.9705882352941176
306,0.029411764705882353
307,0.0
308,0.0
309,0.0
310,0.0
311,0.029411764705882353
312,0.0
313,0.0
314,0.0
