beat_index,boundary_probability
0,0.2
1,0.08571428571428572
2,0.0
3,0.05714285714285714
4,0.0
5,0.02857142857142857
6,0.0
7,0.0
8,0.02857142857142857
9,0.0
10,0.02857142857142857
11,0.05714285714285714
12,0.34285714285714286
13,0.14285714285714285
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.02857142857142857
22,0.2571428571428571
23,0.08571428571428572
24,0.2571428571428571
25,0.17142857142857143
26,0.02857142857142857
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.02857142857142857
35,0.02857142857142857
36,0.22857142857142856
37,0.02857142857142857
38,0.14285714285714285
39,0.0
40,0.0
41,0.0
42,0.08571428571428572
43,0.0
44,0.0
45,0.02857142857142857
46,0.0
47,0.02857142857142857
48,0.0
49,0.6285714285714286
50,0.17142857142857143
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.08571428571428572
59,0.22857142857142856
60,0.3142857142857143
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.02857142857142857
70,0.17142857142857143
71,0.2
72,0.14285714285714285
73,0.2571428571428571
74,0.02857142857142857
75,0.02857142857142857
76,0.02857142857142857
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.2
83,0.02857142857142857
84,0.2
85,0.0
86,0.0
87,0.02857142857142857
88,0.0
89,0.0
90,0.02857142857142857
91,0.0
92,0.0
93,0.02857142857142857
94,0.05714285714285714
95,0.5142857142857142
96,0.17142857142857143
97,0.2
98,0.0
99,0.0
100,0.0
101,0.02857142857142857
102,0.0
103,0.0
104,0.0
105,0.02857142857142857
106,0.05714285714285714
107,0.2
108,0.2857142857142857
109,0.08571428571428572
110,0.02857142857142857
111,0.0
112,0.0
113,0.08571428571428572
114,0.02857142857142857
115,0.0
116,0.0
117,0.02857142857142857
118,0.0
119,0.08571428571428572
120,0.22857142857142856
121,0.34285714285714286
122,0.11428571428571428
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.02857142857142857
130,0.05714285714285714
131,0.11428571428571428
132,0.22857142857142856
133,0.02857142857142857
134,0.0
135,0.02857142857142857
136,0.0
137,0.02857142857142857
138,0.0
139,0.0
140,0.0
141,0.2
142,0.02857142857142857
143,0.08571428571428572
144,0.0
145,0.4857142857142857
146,0.17142857142857143
147,0.02857142857142857
148,0.0
149,0.0
150,0.0
151,0.0
152,0.11428571428571428
153,0.0
154,0.0
155,0.08571428571428572
156,0.17142857142857143
157,0.08571428571428572
158,0.08571428571428572
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.17142857142857143
165,0.11428571428571428
166,0.02857142857142857
167,0.2
168,0.08571428571428572
169,0.2571428571428571
170,0.05714285714285714
171,0.0
172,0.0
173,0.0
174,0.0
175,0.05714285714285714
176,0.08571428571428572
177,0.0
178,0.0
179,0.0
180,0.4
181,0.05714285714285714
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.02857142857142857
192,0.7142857142857143
193,0.22857142857142856
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.02857142857142857
204,0.2857142857142857
205,0.02857142857142857
206,0.0
207,0.0
208,0.0
209,0.0
210,0.05714285714285714
211,0.0
212,0.0
213,0.0
214,0.0
215,0.02857142857142857
216,0.8857142857142857
217,0.05714285714285714
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.02857142857142857
228,0.05714285714285714
229,0.02857142857142857
230,0.0
231,0.0
232,0.0
233,0.0
234,0.02857142857142857
235,0.0
236,0.0
237,0.02857142857142857
238,0.14285714285714285
239,0.11428571428571428
240,0.4
241,0.2571428571428571
242,0.02857142857142857
243,0.0
244,0.0
245,0.0
246,0.02857142857142857
247,0.0
248,0.0
249,0.0
250,0.0
251,0.05714285714285714
252,0.08571428571428572
253,0.2571428571428571
254,0.02857142857142857
255,0.02857142857142857
256,0.0
257,0.0
258,0.0
259,0.05714285714285714
260,0.0
261,0.02857142857142857
262,0.0
263,0.02857142857142857
264,0.0
265,0.7142857142857143
266,0.05714285714285714
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.05714285714285714
274,0.2
275,0.14285714285714285
276,0.22857142857142856
277,0.17142857142857143
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.02857142857142857
284,0.0
285,0.02857142857142857
286,0.11428571428571428
287,0.08571428571428572
288,0.05714285714285714
289,0.37142857142857144
290,0.08571428571428572
291,0.05714285714285714
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.08571428571428572
300,0.08571428571428572
301,0.02857142857142857
302,0.0
303,0.17142857142857143
304,0.2571428571428571
305,0.05714285714285714
306,0.0
307,0.05714285714285714
308,0.22857142857142856
309,0.08571428571428572
310,0.0
311,0.05714285714285714
312,0.05714285714285714
313,0.17142857142857143
314,0.0
315,0.02857142857142857
316,0.0
317,0.0
318,0.0
319,0.02857142857142857
320,0.17142857142857143
321,0.05714285714285714
322,0.02857142857142857
323,0.11428571428571428
324,0.02857142857142857
325,0.05714285714285714
326,0.0
327,0.0
328,0.0
329,0.08571428571428572
330,0.11428571428571428
331,0.2857142857142857
332,0.02857142857142857
333,0.0
334,0.0
335,0.02857142857142857
336,0.08571428571428572
337,0.3142857142857143
338,0.0
339,0.0
340,0.0
341,0.02857142857142857
342,0.08571428571428572
343,0.2
344,0.0
345,0.0
346,0.0
347,0.0
348,0.02857142857142857
349,0.02857142857142857
350,0.0
351,0.0
352,0.0
353,0.0
354,0.42857142857142855
355,0.22857142857142856
356,0.11428571428571428
357,0.0
358,0.02857142857142857
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.05714285714285714
366,0.17142857142857143
367,0.05714285714285714
368,0.0
369,0.08571428571428572
370,0.0
371,0.0
372,0.02857142857142857
373,0.0
374,0.0
375,0.0
376,0.0
377,0.08571428571428572
378,0.3142857142857143
379,0.5714285714285714
380,0.02857142857142857
381,0.0
382,0.0
383,0.0
384,0.0
385,0.02857142857142857
386,0.0
387,0.0
388,0.0
389,0.0
390,0.11428571428571428
391,0.3142857142857143
392,0.4
393,0.0
394,0.02857142857142857
395,0.05714285714285714
396,0.0
397,0.0
398,0.0
399,0.0
400,0.02857142857142857
