beat_index,boundary_probability
0,0.5476190476190477
1,0.16666666666666666
2,0.0
3,0.0
4,0.0
5,0.023809523809523808
6,0.0
7,0.07142857142857142
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.19047619047619047
14,0.21428571428571427
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.023809523809523808
23,0.023809523809523808
24,0.23809523809523808
25,0.4523809523809524
26,0.19047619047619047
27,0.023809523809523808
28,0.0
29,0.0
30,0.0
31,0.023809523809523808
32,0.023809523809523808
33,0.0
34,0.0
35,0.0
36,0.0
37,0.07142857142857142
38,0.35714285714285715
39,0.09523809523809523
40,0.047619047619047616
41,0.0
42,0.0
43,0.023809523809523808
44,0.0
45,0.0
46,0.0
47,0.3333333333333333
48,0.23809523809523808
49,0.35714285714285715
50,0.023809523809523808
51,0.023809523809523808
52,0.0
53,0.0
54,0.0
55,0.023809523809523808
56,0.0
57,0.0
58,0.0
59,0.023809523809523808
60,0.0
61,0.35714285714285715
62,0.4523809523809524
63,0.023809523809523808
64,0.0
65,0.0
66,0.0
67,0.0
68,0.047619047619047616
69,0.19047619047619047
70,0.023809523809523808
71,0.0
72,0.14285714285714285
73,0.2857142857142857
74,0.07142857142857142
75,0.0
76,0.0
77,0.0
78,0.0
79,0.07142857142857142
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.5238095238095238
86,0.09523809523809523
87,0.023809523809523808
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.07142857142857142
94,0.047619047619047616
95,0.2857142857142857
96,0.11904761904761904
97,0.3333333333333333
98,0.023809523809523808
99,0.047619047619047616
100,0.0
101,0.0
102,0.0
103,0.14285714285714285
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.4523809523809524
110,0.23809523809523808
111,0.023809523809523808
112,0.023809523809523808
113,0.0
114,0.0
115,0.0
116,0.023809523809523808
117,0.23809523809523808
118,0.0
119,0.0
120,0.023809523809523808
121,0.42857142857142855
122,0.0
123,0.023809523809523808
124,0.0
125,0.0
126,0.0
127,0.09523809523809523
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.38095238095238093
134,0.14285714285714285
135,0.047619047619047616
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.07142857142857142
142,0.0
143,0.0
144,0.21428571428571427
145,0.6428571428571429
146,0.047619047619047616
147,0.023809523809523808
148,0.0
149,0.0
150,0.0
151,0.0
152,0.023809523809523808
153,0.0
154,0.14285714285714285
155,0.0
156,0.14285714285714285
157,0.0
158,0.19047619047619047
159,0.07142857142857142
160,0.0
161,0.0
162,0.0
163,0.023809523809523808
164,0.0
165,0.0
166,0.023809523809523808
167,0.047619047619047616
168,0.6428571428571429
169,0.023809523809523808
170,0.23809523809523808
171,0.0
172,0.0
173,0.0
174,0.023809523809523808
175,0.0
176,0.047619047619047616
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.023809523809523808
187,0.35714285714285715
188,0.2857142857142857
189,0.0
190,0.0
191,0.047619047619047616
192,0.09523809523809523
193,0.30952380952380953
194,0.16666666666666666
195,0.0
196,0.023809523809523808
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.11904761904761904
203,0.0
204,0.0
205,0.023809523809523808
206,0.19047619047619047
207,0.023809523809523808
208,0.023809523809523808
209,0.0
210,0.0
211,0.023809523809523808
212,0.0
213,0.0
214,0.0
215,0.16666666666666666
216,0.38095238095238093
217,0.16666666666666666
218,0.16666666666666666
219,0.023809523809523808
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.07142857142857142
227,0.0
228,0.0
229,0.023809523809523808
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.21428571428571427
236,0.19047619047619047
237,0.023809523809523808
238,0.0
239,0.09523809523809523
240,0.35714285714285715
241,0.23809523809523808
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.16666666666666666
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.2619047619047619
254,0.21428571428571427
255,0.047619047619047616
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.07142857142857142
263,0.047619047619047616
264,0.023809523809523808
265,0.38095238095238093
266,0.42857142857142855
267,0.023809523809523808
268,0.0
269,0.0
270,0.0
271,0.11904761904761904
272,0.11904761904761904
273,0.0
274,0.0
275,0.0
276,0.0
277,0.07142857142857142
278,0.19047619047619047
279,0.023809523809523808
280,0.11904761904761904
281,0.0
282,0.0
283,0.023809523809523808
284,0.0
285,0.0
286,0.0
287,0.14285714285714285
288,0.2857142857142857
289,0.40476190476190477
290,0.11904761904761904
291,0.0
292,0.0
293,0.0
294,0.0
295,0.047619047619047616
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.40476190476190477
302,0.21428571428571427
303,0.09523809523809523
304,0.023809523809523808
305,0.0
306,0.0
307,0.0
308,0.07142857142857142
309,0.2619047619047619
310,0.0
311,0.0
312,0.0
313,0.35714285714285715
314,0.023809523809523808
315,0.0
316,0.0
317,0.0
318,0.0
319,0.14285714285714285
320,0.0
321,0.0
322,0.0
323,0.0
324,0.023809523809523808
325,0.35714285714285715
326,0.11904761904761904
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.14285714285714285
336,0.6904761904761905
