beat_index,boundary_probability
0,0.10909090909090909
1,0.18181818181818182
2,0.0
3,0.0
4,0.0
5,0.01818181818181818
6,0.05454545454545454
7,0.18181818181818182
8,0.0
9,0.0
10,0.01818181818181818
11,0.2545454545454545
12,0.45454545454545453
13,0.0
14,0.0
15,0.0
16,0.0
17,0.01818181818181818
18,0.0
19,0.0
20,0.01818181818181818
21,0.0
22,0.0
23,0.0
24,0.14545454545454545
25,0.05454545454545454
26,0.14545454545454545
27,0.0
28,0.01818181818181818
29,0.0
30,0.0
31,0.01818181818181818
32,0.01818181818181818
33,0.0
34,0.0
35,0.45454545454545453
36,0.5272727272727272
37,0.0
38,0.0
39,0.0
40,0.0
41,0.03636363636363636
42,0.07272727272727272
43,0.0
44,0.01818181818181818
45,0.0
46,0.0
47,0.0
48,0.21818181818181817
49,0.16363636363636364
50,0.01818181818181818
51,0.01818181818181818
52,0.01818181818181818
53,0.05454545454545454
54,0.0
55,0.0
56,0.03636363636363636
57,0.12727272727272726
58,0.0
59,0.14545454545454545
60,0.41818181818181815
61,0.18181818181818182
62,0.03636363636363636
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.07272727272727272
69,0.0
70,0.0
71,0.0
72,0.0
73,0.03636363636363636
74,0.05454545454545454
75,0.01818181818181818
76,0.0
77,0.0
78,0.03636363636363636
79,0.0
80,0.9636363636363636
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.01818181818181818
95,0.6545454545454545
96,0.2909090909090909
97,0.03636363636363636
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.07272727272727272
109,0.01818181818181818
110,0.0
111,0.0
112,0.0
113,0.07272727272727272
114,0.3090909090909091
115,0.05454545454545454
116,0.0
117,0.0
118,0.0
119,0.03636363636363636
120,0.07272727272727272
121,0.8727272727272727
122,0.0
123,0.0
124,0.0
125,0.01818181818181818
126,0.0
127,0.0
128,0.0
129,0.0
130,0.01818181818181818
131,0.03636363636363636
132,0.05454545454545454
133,0.01818181818181818
134,0.0
135,0.01818181818181818
136,0.05454545454545454
137,0.01818181818181818
138,0.01818181818181818
139,0.0
140,0.0
141,0.01818181818181818
142,0.0
143,0.07272727272727272
144,0.6181818181818182
145,0.2727272727272727
146,0.03636363636363636
147,0.0
148,0.0
149,0.01818181818181818
150,0.0
151,0.01818181818181818
152,0.0
153,0.0
154,0.0
155,0.01818181818181818
156,0.03636363636363636
157,0.0
158,0.0
159,0.0
160,0.0
161,0.09090909090909091
162,0.2545454545454545
163,0.03636363636363636
164,0.0
165,0.0
166,0.03636363636363636
167,0.2545454545454545
168,0.38181818181818183
169,0.2727272727272727
170,0.0
171,0.0
172,0.0
173,0.01818181818181818
174,0.05454545454545454
175,0.05454545454545454
176,0.0
