beat_index,boundary_probability
0,0.3111111111111111
1,0.1111111111111111
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.06666666666666667
8,0.0
9,0.0
10,0.0
11,0.044444444444444446
12,0.0
13,0.13333333333333333
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.044444444444444446
22,0.044444444444444446
23,0.0
24,0.022222222222222223
25,0.7555555555555555
26,0.13333333333333333
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.022222222222222223
33,0.0
34,0.0
35,0.022222222222222223
36,0.0
37,0.24444444444444444
38,0.0
39,0.022222222222222223
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.06666666666666667
48,0.26666666666666666
49,0.6666666666666666
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.06666666666666667
56,0.0
57,0.0
58,0.022222222222222223
59,0.06666666666666667
60,0.022222222222222223
61,0.0
62,0.022222222222222223
63,0.0
64,0.0
65,0.06666666666666667
66,0.06666666666666667
67,0.022222222222222223
68,0.0
69,0.0
70,0.0
71,0.06666666666666667
72,0.4222222222222222
73,0.4666666666666667
74,0.0
75,0.0
76,0.0
77,0.0
78,0.022222222222222223
79,0.0
80,0.0
81,0.0
82,0.0
83,0.13333333333333333
84,0.26666666666666666
85,0.17777777777777778
86,0.022222222222222223
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.044444444444444446
93,0.0
94,0.0
95,0.0
96,0.0
97,0.06666666666666667
98,0.022222222222222223
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.022222222222222223
106,0.2
107,0.4
108,0.2222222222222222
109,0.1111111111111111
110,0.044444444444444446
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.022222222222222223
117,0.044444444444444446
118,0.0
119,0.0
120,0.022222222222222223
121,0.2222222222222222
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.08888888888888889
130,0.044444444444444446
131,0.0
132,0.08888888888888889
133,0.4444444444444444
134,0.28888888888888886
135,0.0
136,0.0
137,0.044444444444444446
138,0.0
139,0.0
140,0.0
141,0.022222222222222223
142,0.0
143,0.0
144,0.0
145,0.044444444444444446
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.022222222222222223
154,0.0
155,0.0
156,0.0
157,0.0
158,0.022222222222222223
159,0.28888888888888886
