beat_index,boundary_probability
0,0.5833333333333334
1,0.13333333333333333
2,0.0
3,0.016666666666666666
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.016666666666666666
10,0.2
11,0.08333333333333333
12,0.06666666666666667
13,0.06666666666666667
14,0.03333333333333333
15,0.06666666666666667
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.016666666666666666
22,0.0
23,0.18333333333333332
24,0.45
25,0.25
26,0.03333333333333333
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.016666666666666666
34,0.016666666666666666
35,0.15
36,0.18333333333333332
37,0.03333333333333333
38,0.0
39,0.016666666666666666
40,0.016666666666666666
41,0.016666666666666666
42,0.0
43,0.0
44,0.0
45,0.0
46,0.1
47,0.5833333333333334
48,0.26666666666666666
49,0.0
50,0.016666666666666666
51,0.0
52,0.0
53,0.0
54,0.016666666666666666
55,0.0
56,0.0
57,0.0
58,0.0
59,0.1
60,0.13333333333333333
61,0.0
62,0.0
63,0.0
64,0.0
65,0.06666666666666667
66,0.15
67,0.05
68,0.03333333333333333
69,0.08333333333333333
70,0.0
71,0.11666666666666667
72,0.2
73,0.18333333333333332
74,0.2
75,0.016666666666666666
76,0.03333333333333333
77,0.0
78,0.016666666666666666
79,0.0
80,0.0
81,0.0
82,0.0
83,0.06666666666666667
84,0.13333333333333333
85,0.03333333333333333
86,0.0
87,0.0
88,0.0
89,0.11666666666666667
90,0.36666666666666664
91,0.0
92,0.03333333333333333
93,0.1
94,0.03333333333333333
95,0.08333333333333333
96,0.11666666666666667
97,0.0
98,0.0
99,0.0
100,0.0
101,0.016666666666666666
102,0.13333333333333333
103,0.0
104,0.0
105,0.0
106,0.0
107,0.18333333333333332
108,0.16666666666666666
109,0.16666666666666666
110,0.0
111,0.0
112,0.0
113,0.016666666666666666
114,0.0
115,0.03333333333333333
116,0.0
117,0.016666666666666666
118,0.0
119,0.0
120,0.3
121,0.5833333333333334
122,0.016666666666666666
123,0.03333333333333333
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.05
131,0.016666666666666666
132,0.05
133,0.03333333333333333
134,0.05
135,0.43333333333333335
136,0.08333333333333333
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.3
143,0.05
144,0.45
145,0.08333333333333333
146,0.016666666666666666
147,0.0
148,0.016666666666666666
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.11666666666666667
156,0.11666666666666667
157,0.03333333333333333
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.05
167,0.85
