beat_index,boundary_probability
0,0.18
1,0.0
2,0.0
3,0.0
4,0.0
5,0.02
6,0.02
7,0.0
8,0.06
9,0.0
10,0.0
11,0.02
12,0.24
13,0.0
14,0.0
15,0.0
16,0.04
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.06
24,0.68
25,0.26
26,0.0
27,0.0
28,0.0
29,0.0
30,0.1
31,0.0
32,0.0
33,0.0
34,0.0
35,0.14
36,0.36
37,0.06
38,0.04
39,0.0
40,0.02
41,0.02
42,0.08
43,0.0
44,0.0
45,0.0
46,0.02
47,0.06
48,0.14
49,0.72
50,0.04
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.02
57,0.0
58,0.0
59,0.02
60,0.26
61,0.2
62,0.0
63,0.02
64,0.02
65,0.02
66,0.0
67,0.0
68,0.0
69,0.0
70,0.02
71,0.06
72,0.44
73,0.44
74,0.0
75,0.0
76,0.0
77,0.04
78,0.02
79,0.0
80,0.0
81,0.0
82,0.0
83,0.18
84,0.02
85,0.4
86,0.0
87,0.02
88,0.02
89,0.1
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.08
96,0.58
97,0.28
98,0.04
99,0.0
100,0.02
101,0.0
102,0.02
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.3
109,0.02
110,0.0
111,0.0
112,0.06
113,0.04
114,0.04
115,0.0
116,0.0
117,0.0
118,0.0
119,0.02
120,0.1
121,0.78
122,0.0
123,0.0
124,0.04
125,0.0
126,0.1
127,0.0
128,0.0
129,0.0
130,0.0
131,0.04
132,0.16
133,0.04
134,0.02
135,0.0
136,0.02
137,0.08
138,0.02
139,0.0
140,0.0
141,0.0
142,0.0
143,0.04
144,0.04
145,0.74
146,0.08
147,0.0
148,0.02
149,0.02
150,0.0
151,0.0
152,0.02
153,0.0
154,0.0
155,0.0
156,0.04
157,0.12
158,0.18
159,0.02
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.02
168,0.24
169,0.42
170,0.02
171,0.0
172,0.14
173,0.08
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.04
181,0.18
182,0.14
183,0.02
184,0.0
185,0.0
186,0.0
187,0.0
188,0.02
189,0.0
190,0.0
191,0.02
192,0.78
193,0.06
194,0.0
195,0.0
196,0.08
197,0.0
198,0.0
199,0.02
200,0.0
201,0.14
202,0.1
203,0.0
204,0.04
205,0.02
206,0.04
207,0.0
208,0.12
209,0.0
210,0.02
211,0.0
212,0.04
213,0.0
214,0.12
215,0.0
216,0.18
217,0.22
218,0.22
219,0.02
220,0.1
221,0.02
222,0.0
223,0.02
224,0.02
225,0.08
226,0.14
227,0.02
228,0.04
229,0.0
230,0.02
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.1
237,0.02
238,0.0
239,0.02
240,0.36
241,0.62
242,0.0
243,0.0
244,0.0
245,0.0
246,0.04
247,0.0
248,0.0
249,0.0
250,0.0
251,0.04
252,0.06
253,0.06
254,0.0
255,0.0
256,0.06
257,0.0
258,0.02
259,0.0
260,0.0
261,0.0
262,0.0
263,0.08
264,0.6
265,0.26
266,0.02
267,0.0
268,0.02
269,0.02
270,0.04
271,0.0
272,0.0
273,0.0
274,0.0
275,0.14
276,0.38
277,0.02
278,0.0
279,0.0
280,0.04
281,0.02
282,0.04
283,0.0
284,0.02
285,0.0
286,0.0
287,0.08
288,0.4
289,0.44
290,0.04
291,0.0
292,0.02
293,0.02
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.02
300,0.22
301,0.18
302,0.0
303,0.0
304,0.02
305,0.06
306,0.02
307,0.0
308,0.0
309,0.0
310,0.0
311,0.12
312,0.48
313,0.38
314,0.0
315,0.0
316,0.0
317,0.04
318,0.02
319,0.04
320,0.0
321,0.0
322,0.0
323,0.08
324,0.16
325,0.16
326,0.02
327,0.02
328,0.08
329,0.0
330,0.0
331,0.0
332,0.0
333,0.02
334,0.0
335,0.06
336,0.66
337,0.24
338,0.0
339,0.02
340,0.0
341,0.0
342,0.0
343,0.0
344,0.02
345,0.02
346,0.0
347,0.06
348,0.32
349,0.06
350,0.0
351,0.0
352,0.04
353,0.0
354,0.1
355,0.0
356,0.0
357,0.0
358,0.0
359,0.08
360,0.38
361,0.5
362,0.02
363,0.0
364,0.0
365,0.0
366,0.1
367,0.0
368,0.0
369,0.0
370,0.02
371,0.02
372,0.2
373,0.06
374,0.02
375,0.02
376,0.08
377,0.04
378,0.02
379,0.0
380,0.0
381,0.0
382,0.02
383,0.28
384,0.28
385,0.28
386,0.0
387,0.02
388,0.04
389,0.0
390,0.02
391,0.0
392,0.04
393,0.0
394,0.02
395,0.0
396,0.08
397,0.18
398,0.16
399,0.12
400,0.12
401,0.02
402,0.02
403,0.0
404,0.06
405,0.0
406,0.04
407,0.04
408,0.02
409,0.14
410,0.26
411,0.0
412,0.1
413,0.02
414,0.0
415,0.0
416,0.0
417,0.26
418,0.0
419,0.02
420,0.0
421,0.0
422,0.02
423,0.18
424,0.02
425,0.0
426,0.0
427,0.04
428,0.0
429,0.22
