beat_index,boundary_probability
0,0.375
1,0.2
2,0.075
3,0.0
4,0.0
5,0.0
6,0.025
7,0.025
8,0.025
9,0.0
10,0.0
11,0.075
12,0.275
13,0.325
14,0.0
15,0.0
16,0.025
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.05
24,0.075
25,0.7
26,0.0
27,0.025
28,0.05
29,0.0
30,0.075
31,0.075
32,0.0
33,0.0
34,0.0
35,0.025
36,0.1
37,0.0
38,0.0
39,0.0
40,0.325
41,0.25
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.275
48,0.425
49,0.25
50,0.025
51,0.0
52,0.0
53,0.0
54,0.025
55,0.075
56,0.0
57,0.0
58,0.025
59,0.0
60,0.15
61,0.3
62,0.025
63,0.0
64,0.025
65,0.0
66,0.05
67,0.0
68,0.0
69,0.0
70,0.0
71,0.05
72,0.05
73,0.7
74,0.025
75,0.075
76,0.0
77,0.025
78,0.025
79,0.025
80,0.0
81,0.0
82,0.0
83,0.025
84,0.15
85,0.175
86,0.05
87,0.0
88,0.025
89,0.025
90,0.05
91,0.0
92,0.0
93,0.025
94,0.0
95,0.3
96,0.425
97,0.225
98,0.0
99,0.0
100,0.025
101,0.0
102,0.0
103,0.125
104,0.075
105,0.0
106,0.0
107,0.0
108,0.0
109,0.05
110,0.075
111,0.0
112,0.0
113,0.0
114,0.025
115,0.025
116,0.0
117,0.0
118,0.0
119,0.0
120,0.275
121,0.725
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.075
128,0.025
129,0.0
130,0.0
131,0.025
132,0.125
133,0.4
134,0.0
135,0.0
136,0.05
137,0.0
138,0.025
139,0.05
140,0.0
141,0.0
142,0.0
143,0.025
144,0.175
145,0.4
146,0.1
147,0.025
148,0.075
149,0.05
150,0.05
151,0.025
152,0.0
153,0.0
154,0.0
155,0.0
156,0.1
157,0.0
158,0.0
159,0.0
160,0.05
161,0.4
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.025
168,0.8
