beat_index,boundary_probability
0,0.3283582089552239
1,0.26865671641791045
2,0.08955223880597014
3,0.0
4,0.0
5,0.0
6,0.0
7,0.029850746268656716
8,0.07462686567164178
9,0.0
10,0.014925373134328358
11,0.0
12,0.029850746268656716
13,0.34328358208955223
14,0.14925373134328357
15,0.0
16,0.0
17,0.0
18,0.0
19,0.04477611940298507
20,0.0
21,0.0
22,0.0
23,0.0
24,0.05970149253731343
25,0.6865671641791045
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.014925373134328358
38,0.0
39,0.029850746268656716
40,0.014925373134328358
41,0.014925373134328358
42,0.0
43,0.014925373134328358
44,0.0
45,0.014925373134328358
46,0.0
47,0.43283582089552236
48,0.34328358208955223
49,0.11940298507462686
50,0.0
51,0.0
52,0.0
53,0.0
54,0.014925373134328358
55,0.0
56,0.08955223880597014
57,0.014925373134328358
58,0.014925373134328358
59,0.029850746268656716
60,0.014925373134328358
61,0.208955223880597
62,0.34328358208955223
63,0.0
64,0.0
65,0.0
66,0.029850746268656716
67,0.014925373134328358
68,0.029850746268656716
69,0.0
70,0.0
71,0.0
72,0.07462686567164178
73,0.5671641791044776
74,0.0
75,0.014925373134328358
76,0.0
77,0.014925373134328358
78,0.014925373134328358
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.04477611940298507
87,0.029850746268656716
88,0.0
89,0.014925373134328358
90,0.0
91,0.0
92,0.029850746268656716
93,0.1044776119402985
94,0.13432835820895522
95,0.6119402985074627
96,0.05970149253731343
97,0.05970149253731343
98,0.0
99,0.029850746268656716
100,0.0
101,0.0
102,0.0
103,0.014925373134328358
104,0.014925373134328358
105,0.0
106,0.0
107,0.014925373134328358
108,0.04477611940298507
109,0.26865671641791045
110,0.26865671641791045
111,0.0
112,0.0
113,0.0
114,0.0
115,0.04477611940298507
116,0.0
117,0.0
118,0.0
119,0.0
120,0.14925373134328357
121,0.7611940298507462
122,0.014925373134328358
123,0.0
124,0.0
125,0.0
126,0.0
127,0.1791044776119403
128,0.0
129,0.0
130,0.0
131,0.029850746268656716
132,0.04477611940298507
133,0.14925373134328357
134,0.014925373134328358
135,0.0
136,0.0
137,0.0
138,0.014925373134328358
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.1044776119402985
145,0.3283582089552239
146,0.208955223880597
147,0.0
148,0.0
149,0.014925373134328358
150,0.0
151,0.029850746268656716
152,0.07462686567164178
153,0.0
154,0.0
155,0.014925373134328358
156,0.04477611940298507
157,0.208955223880597
158,0.2835820895522388
159,0.0
160,0.0
161,0.0
162,0.0
163,0.05970149253731343
164,0.05970149253731343
165,0.0
166,0.0
167,0.014925373134328358
168,0.14925373134328357
169,0.47761194029850745
170,0.07462686567164178
171,0.029850746268656716
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.47761194029850745
181,0.11940298507462686
182,0.19402985074626866
183,0.0
184,0.014925373134328358
185,0.0
