beat_index,boundary_probability
0,0.7142857142857143
1,0.07142857142857142
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.07142857142857142
12,0.3392857142857143
13,0.08928571428571429
14,0.017857142857142856
15,0.0
16,0.0
17,0.0
18,0.0
19,0.017857142857142856
20,0.017857142857142856
21,0.05357142857142857
22,0.0
23,0.03571428571428571
24,0.42857142857142855
25,0.2857142857142857
26,0.03571428571428571
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.08928571428571429
36,0.5357142857142857
37,0.017857142857142856
38,0.07142857142857142
39,0.10714285714285714
40,0.05357142857142857
41,0.0
42,0.07142857142857142
43,0.125
44,0.017857142857142856
45,0.0
46,0.03571428571428571
47,0.0
48,0.05357142857142857
49,0.0
50,0.0
51,0.0
52,0.03571428571428571
53,0.05357142857142857
54,0.03571428571428571
55,0.0
56,0.08928571428571429
57,0.10714285714285714
58,0.42857142857142855
59,0.30357142857142855
60,0.017857142857142856
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.08928571428571429
67,0.35714285714285715
68,0.07142857142857142
69,0.0
70,0.0
71,0.0
72,0.017857142857142856
73,0.017857142857142856
74,0.0
75,0.0
76,0.03571428571428571
77,0.07142857142857142
78,0.16071428571428573
79,0.30357142857142855
80,0.0
81,0.03571428571428571
82,0.0
83,0.017857142857142856
84,0.125
85,0.16071428571428573
86,0.07142857142857142
87,0.017857142857142856
88,0.03571428571428571
89,0.017857142857142856
90,0.39285714285714285
91,0.23214285714285715
92,0.0
93,0.0
94,0.0
95,0.0
96,0.05357142857142857
97,0.0
98,0.0
99,0.0
100,0.0
101,0.10714285714285714
102,0.32142857142857145
103,0.0
104,0.07142857142857142
105,0.26785714285714285
106,0.10714285714285714
107,0.017857142857142856
108,0.08928571428571429
109,0.05357142857142857
110,0.07142857142857142
111,0.0
112,0.017857142857142856
113,0.05357142857142857
114,0.0
115,0.0
116,0.0
117,0.017857142857142856
118,0.05357142857142857
119,0.03571428571428571
120,0.017857142857142856
121,0.0
122,0.0
123,0.125
124,0.42857142857142855
125,0.4107142857142857
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.017857142857142856
132,0.5178571428571429
133,0.32142857142857145
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.017857142857142856
142,0.017857142857142856
143,0.21428571428571427
144,0.10714285714285714
145,0.07142857142857142
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.017857142857142856
152,0.0
153,0.017857142857142856
154,0.0
155,0.375
156,0.48214285714285715
157,0.08928571428571429
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.03571428571428571
166,0.03571428571428571
167,0.25
168,0.21428571428571427
169,0.017857142857142856
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.2857142857142857
178,0.35714285714285715
179,0.16071428571428573
180,0.05357142857142857
181,0.05357142857142857
182,0.05357142857142857
183,0.03571428571428571
184,0.10714285714285714
185,0.017857142857142856
186,0.0
187,0.0
188,0.0
189,0.03571428571428571
190,0.03571428571428571
191,0.017857142857142856
192,0.017857142857142856
193,0.05357142857142857
194,0.21428571428571427
195,0.017857142857142856
196,0.0
197,0.0
198,0.03571428571428571
199,0.017857142857142856
200,0.03571428571428571
201,0.017857142857142856
202,0.03571428571428571
203,0.16071428571428573
204,0.42857142857142855
205,0.26785714285714285
206,0.03571428571428571
207,0.0
208,0.0
209,0.0
210,0.0
211,0.017857142857142856
212,0.0
213,0.0
214,0.017857142857142856
215,0.35714285714285715
216,0.19642857142857142
217,0.08928571428571429
218,0.017857142857142856
219,0.017857142857142856
220,0.017857142857142856
221,0.08928571428571429
222,0.08928571428571429
223,0.03571428571428571
224,0.05357142857142857
225,0.017857142857142856
226,0.017857142857142856
227,0.017857142857142856
228,0.07142857142857142
229,0.32142857142857145
230,0.14285714285714285
231,0.0
232,0.0
233,0.017857142857142856
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.14285714285714285
240,0.625
241,0.17857142857142858
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.017857142857142856
252,0.05357142857142857
253,0.0
254,0.017857142857142856
255,0.0
256,0.03571428571428571
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.3392857142857143
264,0.625
265,0.017857142857142856
266,0.0
267,0.0
268,0.017857142857142856
269,0.0
270,0.017857142857142856
271,0.0
272,0.017857142857142856
273,0.0
274,0.0
275,0.0
276,0.125
277,0.125
278,0.08928571428571429
279,0.0
280,0.017857142857142856
281,0.25
282,0.26785714285714285
283,0.05357142857142857
284,0.0
285,0.0
286,0.0
287,0.03571428571428571
288,0.03571428571428571
289,0.017857142857142856
290,0.0
291,0.0
292,0.05357142857142857
293,0.0
294,0.03571428571428571
295,0.017857142857142856
296,0.017857142857142856
297,0.0
298,0.03571428571428571
299,0.4107142857142857
300,0.4642857142857143
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.03571428571428571
307,0.0
308,0.0
309,0.0
310,0.0
311,0.017857142857142856
312,0.017857142857142856
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.017857142857142856
320,0.017857142857142856
321,0.0
322,0.0
323,0.14285714285714285
324,0.05357142857142857
325,0.3392857142857143
326,0.03571428571428571
327,0.0
328,0.0
329,0.0
330,0.0
331,0.017857142857142856
332,0.4107142857142857
