beat_index,boundary_probability
0,0.07317073170731707
1,0.024390243902439025
2,0.0
3,0.0
4,0.0
5,0.5609756097560976
6,0.04878048780487805
7,0.0
8,0.0
9,0.0
10,0.024390243902439025
11,0.14634146341463414
12,0.07317073170731707
13,0.07317073170731707
14,0.0
15,0.0
16,0.024390243902439025
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.2682926829268293
24,0.024390243902439025
25,0.0
26,0.0
27,0.0
28,0.0
29,0.024390243902439025
30,0.024390243902439025
31,0.0
32,0.0
33,0.0
34,0.07317073170731707
35,0.8292682926829268
36,0.024390243902439025
37,0.0
38,0.0
39,0.024390243902439025
40,0.0
41,0.14634146341463414
42,0.0
43,0.0
44,0.024390243902439025
45,0.024390243902439025
46,0.0
47,0.04878048780487805
48,0.04878048780487805
49,0.0975609756097561
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.12195121951219512
60,0.2926829268292683
61,0.0
62,0.0
63,0.0
64,0.0
65,0.17073170731707318
66,0.04878048780487805
67,0.0
68,0.0
69,0.024390243902439025
70,0.24390243902439024
71,0.1951219512195122
72,0.17073170731707318
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.024390243902439025
79,0.0
80,0.0
81,0.07317073170731707
82,0.0
83,0.0
84,0.1951219512195122
85,0.04878048780487805
86,0.0
87,0.0
88,0.024390243902439025
89,0.024390243902439025
90,0.07317073170731707
91,0.0
92,0.1951219512195122
93,0.024390243902439025
94,0.024390243902439025
95,0.0
96,0.0
97,0.024390243902439025
98,0.0
99,0.17073170731707318
100,0.04878048780487805
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.3902439024390244
109,0.07317073170731707
110,0.0
111,0.0
112,0.0
113,0.5121951219512195
114,0.07317073170731707
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.04878048780487805
122,0.0
123,0.0
124,0.024390243902439025
125,0.024390243902439025
126,0.0
127,0.0
128,0.0
129,0.024390243902439025
130,0.0
131,0.12195121951219512
132,0.024390243902439025
133,0.024390243902439025
134,0.0
135,0.0
136,0.0
137,0.04878048780487805
138,0.0
139,0.0
140,0.0
141,0.0
142,0.04878048780487805
143,0.7317073170731707
144,0.12195121951219512
145,0.04878048780487805
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
