beat_index,boundary_probability
0,0.5952380952380952
1,0.09523809523809523
2,0.0
3,0.0
4,0.023809523809523808
5,0.0
6,0.023809523809523808
7,0.0
8,0.0
9,0.0
10,0.023809523809523808
11,0.16666666666666666
12,0.023809523809523808
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.07142857142857142
23,0.5476190476190477
24,0.38095238095238093
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.047619047619047616
34,0.023809523809523808
35,0.23809523809523808
36,0.047619047619047616
37,0.0
38,0.0
39,0.0
40,0.0
41,0.023809523809523808
42,0.0
43,0.0
44,0.0
45,0.0
46,0.09523809523809523
47,0.19047619047619047
48,0.6428571428571429
49,0.047619047619047616
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.047619047619047616
58,0.023809523809523808
59,0.35714285714285715
60,0.09523809523809523
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.2857142857142857
71,0.21428571428571427
72,0.4523809523809524
73,0.0
74,0.0
75,0.0
76,0.0
77,0.023809523809523808
78,0.0
79,0.023809523809523808
80,0.0
81,0.0
82,0.0
83,0.0
84,0.047619047619047616
85,0.023809523809523808
86,0.0
87,0.023809523809523808
88,0.0
89,0.0
90,0.0
91,0.023809523809523808
92,0.0
93,0.0
94,0.0
95,0.11904761904761904
96,0.6190476190476191
97,0.23809523809523808
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.047619047619047616
106,0.11904761904761904
107,0.3333333333333333
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.023809523809523808
114,0.0
115,0.0
116,0.0
117,0.047619047619047616
118,0.14285714285714285
119,0.38095238095238093
120,0.38095238095238093
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.023809523809523808
128,0.023809523809523808
129,0.0
130,0.0
131,0.023809523809523808
132,0.07142857142857142
133,0.07142857142857142
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.023809523809523808
140,0.0
141,0.0
142,0.0
143,0.07142857142857142
144,0.7142857142857143
145,0.19047619047619047
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.047619047619047616
154,0.047619047619047616
155,0.19047619047619047
156,0.0
157,0.0
158,0.023809523809523808
159,0.0
160,0.0
161,0.023809523809523808
162,0.0
163,0.0
164,0.0
165,0.0
166,0.14285714285714285
167,0.6666666666666666
168,0.11904761904761904
169,0.047619047619047616
170,0.0
171,0.0
172,0.0
173,0.0
174,0.023809523809523808
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.047619047619047616
181,0.023809523809523808
182,0.0
183,0.0
184,0.0
185,0.047619047619047616
186,0.0
187,0.0
188,0.0
189,0.0
190,0.023809523809523808
191,0.40476190476190477
192,0.16666666666666666
193,0.2619047619047619
194,0.09523809523809523
195,0.0
196,0.0
197,0.0
198,0.023809523809523808
199,0.023809523809523808
200,0.023809523809523808
201,0.023809523809523808
202,0.023809523809523808
203,0.023809523809523808
204,0.023809523809523808
205,0.047619047619047616
206,0.0
207,0.023809523809523808
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.07142857142857142
215,0.07142857142857142
216,0.42857142857142855
217,0.09523809523809523
218,0.023809523809523808
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.07142857142857142
227,0.23809523809523808
228,0.047619047619047616
229,0.0
230,0.023809523809523808
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.047619047619047616
239,0.5476190476190477
240,0.38095238095238093
241,0.023809523809523808
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.047619047619047616
249,0.0
250,0.047619047619047616
251,0.19047619047619047
252,0.07142857142857142
253,0.0
254,0.0
255,0.0
256,0.0
257,0.023809523809523808
258,0.0
259,0.0
260,0.0
261,0.023809523809523808
262,0.09523809523809523
263,0.21428571428571427
264,0.2619047619047619
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.023809523809523808
271,0.09523809523809523
272,0.14285714285714285
273,0.047619047619047616
274,0.047619047619047616
275,0.35714285714285715
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.023809523809523808
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.6190476190476191
