//Version: PianoRoll_v170101
0	0.485677	0.549479	Eb2	83	80	0
1	0.513021	0.572917	E2	83	80	0
2	0.716146	0.781250	E2	65	80	0
3	0.881510	0.925781	E2	64	80	0
4	1.061198	1.106771	E2	66	80	0
5	1.239583	1.294271	E2	54	80	0
6	1.404948	1.457031	E2	66	80	0
7	1.583333	1.647135	Eb2	71	80	0
8	1.585938	1.652344	E2	71	80	0
9	1.794271	1.843750	E2	54	80	0
10	2.123698	2.178385	Eb2	62	80	0
11	2.132812	2.191406	E2	62	80	0
12	2.315104	2.375000	E2	63	80	0
13	2.484375	2.546875	E2	68	80	0
14	2.635417	2.709635	Bb2	83	80	0
15	2.641927	2.714844	B2	81	80	0
16	2.643229	2.714844	E2	75	80	0
17	2.828125	2.899740	E2	61	80	0
18	2.902344	2.949219	B2	48	80	0
19	3.026042	3.089844	E2	60	80	0
20	3.026042	3.093750	B2	61	80	0
21	3.184896	3.253906	E2	62	80	0
22	3.192708	3.256510	B2	60	80	0
23	3.351562	3.415365	E2	62	80	0
24	3.354167	3.421875	B2	64	80	0
25	3.519531	3.584635	E2	61	80	0
26	3.523438	3.591146	B2	63	80	0
27	3.674479	3.729167	Bb2	83	80	0
28	3.678385	3.750000	Eb2	79	80	0
29	3.691406	3.756510	E2	77	80	0
30	3.713542	3.773438	B2	74	80	0
31	3.894531	3.955729	E2	52	80	0
32	3.895833	3.954427	B2	59	80	0
33	4.058594	4.125000	E2	64	80	0
34	4.062500	4.130208	B2	64	80	0
35	4.216146	4.309896	Bb2	79	80	0
36	4.217448	4.229167	F#2	73	80	0
37	4.222656	4.299479	E2	76	80	0
38	4.222656	4.303385	B2	79	80	0
39	4.223958	4.229167	Eb2	76	80	0
40	4.386719	4.453125	E2	67	80	0
41	4.394531	4.462240	B2	69	80	0
42	4.557292	4.623698	E2	65	80	0
43	4.562500	4.627604	B2	65	80	0
44	4.720052	4.779948	E3	88	80	0
45	4.721354	4.791667	Bb2	90	80	0
46	4.721354	4.803385	F#3	89	80	0
47	4.725260	4.802083	B2	85	80	0
48	4.731771	4.794271	E2	84	80	0
49	4.904948	4.960938	E2	68	80	0
50	4.904948	4.962240	F#3	77	80	0
51	4.904948	4.963542	B2	71	80	0
52	5.033854	5.100260	F#3	72	80	0
53	5.036458	5.104167	E2	72	80	0
54	5.037760	5.110677	B2	73	80	0
55	5.201823	5.279948	F#3	77	80	0
56	5.208333	5.278646	B2	75	80	0
57	5.216146	5.283854	E2	68	80	0
58	5.375000	5.438802	F#3	79	80	0
59	5.376302	5.440104	B2	74	80	0
60	5.378906	5.442708	E2	68	80	0
61	5.533854	5.588542	F#3	75	80	0
62	5.541667	5.591146	B2	67	80	0
63	5.542969	5.592448	E2	68	80	0
64	5.644531	5.688802	F3	85	80	0
65	5.674479	5.755208	F#3	88	80	0
66	5.683594	5.766927	C#4	82	80	0
67	5.683594	5.757812	B2	86	80	0
68	5.692708	5.756510	E2	81	80	0
69	5.842448	5.917969	B2	75	80	0
70	5.842448	6.009115	E2	77	80	0
71	5.847656	5.914062	F#3	73	80	0
72	5.860677	5.924479	C#4	70	80	0
73	6.010417	6.082031	F#3	80	80	0
74	6.014323	6.169271	B2	77	80	0
75	6.014323	6.078125	E2	71	80	0
76	6.015625	6.109375	C#4	74	80	0
77	6.173177	6.255208	C#4	78	80	0
78	6.174479	6.243490	F#3	70	80	0
79	6.174479	6.309896	B2	72	80	0
80	6.174479	6.309896	E2	70	80	0
81	6.316406	6.459635	F#3	75	80	0
82	6.321615	6.459635	B2	71	80	0
83	6.322917	6.459635	E2	68	80	0
84	6.322917	6.459635	C#4	70	80	0
85	6.464844	6.528646	C#4	68	80	0
86	6.464844	6.526042	E2	73	80	0
87	6.466146	6.520833	F#3	67	80	0
88	6.467448	6.524740	B2	73	80	0
89	6.605469	6.695312	B2	87	80	0
90	6.605469	6.779948	E2	80	80	0
91	6.606771	6.684896	F#3	80	80	0
92	6.614583	6.695312	C#4	86	80	0
93	6.623698	6.789062	A4	85	80	0
94	6.787760	6.858073	B2	74	80	0
95	6.790365	6.929688	E2	72	80	0
96	6.790365	6.852865	F#3	73	80	0
97	6.794271	6.864583	C#4	76	80	0
98	6.802083	6.929688	A4	75	80	0
99	6.936198	7.014323	A4	78	80	0
100	6.937500	7.006510	F#3	77	80	0
101	6.937500	7.014323	C#4	72	80	0
102	6.938802	7.014323	E2	72	80	0
103	6.942708	7.022135	B2	76	80	0
104	7.098958	7.164062	F#3	76	80	0
105	7.098958	7.174479	C#4	77	80	0
106	7.101562	7.173177	B2	76	80	0
107	7.102865	7.250000	A4	86	80	0
108	7.102865	7.170573	E2	68	80	0
109	7.253906	7.313802	F#3	73	80	0
110	7.253906	7.389323	E2	68	80	0
111	7.253906	7.321615	B2	76	80	0
112	7.255208	7.315104	A4	81	80	0
113	7.255208	7.319010	C#4	82	80	0
114	7.394531	7.457031	F#3	78	80	0
115	7.395833	7.463542	E2	67	80	0
116	7.397135	7.467448	A4	79	80	0
117	7.397135	7.467448	B2	73	80	0
118	7.398438	7.464844	C#4	69	80	0
119	7.546875	7.729167	A4	89	80	0
120	7.553385	7.645833	F#3	89	80	0
121	7.554688	7.648438	B2	80	80	0
122	7.555990	7.656250	D4	81	80	0
123	7.562500	7.729167	E2	76	80	0
124	7.734375	7.815104	F#3	78	80	0
125	7.739583	7.828125	D4	69	80	0
126	7.740885	7.899740	A4	78	80	0
127	7.740885	7.832031	B2	67	80	0
128	7.743490	7.828125	E2	58	80	0
129	7.907552	7.984375	F#3	72	80	0
130	7.908854	7.988281	B2	69	80	0
131	7.911458	8.059896	A4	77	80	0
132	7.914062	7.992188	E2	70	80	0
133	7.914062	8.188802	D4	70	80	0
134	8.074219	8.162760	F#3	76	80	0
135	8.074219	8.378906	A4	84	80	0
136	8.075521	8.170573	B2	75	80	0
137	8.080729	8.164062	E2	73	80	0
138	8.261719	8.529948	D4	94	80	0
139	8.264323	8.354167	F#3	66	80	0
140	8.266927	8.373698	B2	64	80	0
141	8.272135	8.449219	E2	63	80	0
142	8.445312	8.532552	F#3	65	80	0
143	8.449219	8.552083	A4	89	80	0
144	8.455729	8.589844	B2	61	80	0
145	8.463542	8.544271	E2	55	80	0
146	8.647135	8.739583	B2	76	80	0
147	8.649740	8.954427	D4	76	80	0
148	8.649740	8.774740	F#3	79	80	0
149	8.653646	8.979167	A4	87	80	0
150	8.653646	8.750000	E2	74	80	0
151	8.752604	8.829427	B2	60	80	0
152	8.755208	8.869792	E2	52	80	0
