//Version: ScorePerfmMatch_v170503
// Score: /Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/score_hmm.txt
// Perfm: /Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10456_spr.txt
0	0.535156	0.598958	Eb2	78	80	0	0	5520	P1-8-7	0	0
1	0.552083	0.679688	B2	79	80	0	0	5520	P1-8-8	0	-
2	0.591146	0.661458	E2	85	80	0	0	5520	P1-8-7	0	-
3	0.595052	0.688802	D2	81	80	0	0	5520	P1-8-7	0	-
4	0.774740	0.842448	E2	58	80	0	0	5760	P1-9-3	0	-
5	0.934896	1.039062	E2	56	80	0	0	5760	P1-9-3	0	-
6	1.048177	1.100260	E2	55	80	0	0	5760	P1-9-3	0	-
7	1.205729	1.252604	E2	63	80	0	0	5760	P1-9-3	0	-
8	1.339844	1.385417	E2	61	80	0	0	5760	P1-9-3	0	-
9	1.467448	1.569010	Eb2	78	80	0	0	5760	P1-9-3	0	-
10	1.516927	1.658854	E2	78	80	0	0	5760	P1-9-3	0	-
11	1.669271	1.779948	E2	72	80	0	0	5760	P1-9-3	0	-
12	1.834635	1.979167	E2	59	80	0	0	5760	P1-9-3	0	-
13	1.942708	2.039062	Eb2	74	80	0	0	5760	P1-9-3	0	-
14	1.990885	2.149740	E2	80	80	0	0	5760	P1-9-3	0	-
15	2.154948	2.208333	E2	72	80	0	0	5760	P1-9-3	0	-
16	2.303385	2.378906	E2	67	80	0	0	5760	P1-9-3	0	-
17	2.385417	2.449219	E2	58	80	0	0	5760	P1-9-3	0	-
18	2.454427	2.549479	A#2	89	80	0	0	5760	P1-9-2	0	-
19	2.459635	2.619792	E2	80	80	0	0	5760	P1-9-3	0	-
20	2.466146	2.589844	B2	88	80	0	0	5760	P1-9-4	0	-
21	2.562500	2.619792	A#2	69	80	0	0	5760	P1-9-2	0	-
22	2.625000	2.709635	E2	76	80	0	0	5760	P1-9-3	0	-
23	2.627604	2.666667	B2	79	80	0	0	5760	P1-9-4	0	-
24	2.757812	2.813802	E2	72	80	0	0	6000	P1-9-5	0	-
25	2.763021	2.819010	B2	72	80	0	0	6000	P1-9-6	0	-
26	2.906250	2.963542	E2	66	80	0	0	6240	P1-9-7	0	-
27	2.908854	2.964844	B2	70	80	0	0	6240	P1-9-8	0	-
28	3.044271	3.049479	F#4	71	80	0	0	6480	P1-10-2	0	-
29	3.045573	3.096354	E2	59	80	0	0	6480	P1-10-5	0	-
30	3.045573	3.095052	B2	68	80	0	0	6480	P1-10-6	0	-
31	3.194010	3.242188	B2	67	80	0	0	6480	P1-10-6	0	-
