//Version: ScorePerfmMatch_v170503
// Score: /Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Toccata_in_C_Major,_Op._7/score_hmm.txt
// Perfm: /Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Toccata_in_C_Major,_Op._7/10563_spr.txt
0	0.677083	0.878906	G2	87	80	0	0	0	P1-1-9	0	0
1	0.677083	0.839844	B3	79	80	0	0	0	P1-1-1	0	-
2	0.678385	0.899740	G1	82	80	0	0	0	P1-1-8	0	-
3	0.679688	0.859375	G3	89	80	0	0	0	P1-1-1	0	-
4	0.683594	0.688802	D4	76	80	0	0	0	P1-1-1	0	-
5	1.130208	1.539062	B4	98	80	0	0	4	P1-1-2	0	-
6	1.132812	1.348958	B3	91	80	0	0	4	P1-1-2	0	-
7	1.134115	1.299479	D4	91	80	0	0	4	P1-1-12	0	-
8	1.135417	1.399740	G1	83	80	0	0	4	P1-1-2	0	-
9	1.136719	1.348958	G3	93	80	0	0	4	P1-1-11	0	-
10	1.141927	1.399740	D2	90	80	0	0	4	P1-1-10	0	-
11	1.667969	1.729167	C2	77	80	0	0	12	P1-1-13	0	-
12	1.944010	1.993490	F#4	95	80	0	0	16	P1-2-1	0	-
13	1.945312	1.989583	A2	81	80	0	0	16	P1-2-10	0	-
14	1.946615	2.029948	C5	81	80	0	0	16	P1-2-2	0	-
15	2.233073	2.658854	C5	87	80	0	0	20	P1-2-5	0	-
16	2.234375	2.429688	F#1	81	80	0	0	20	P1-2-13	0	-
17	2.234375	2.639323	A4	89	80	0	0	20	P1-2-4	0	-
18	2.236979	2.468750	F#2	84	80	0	0	20	P1-2-13	0	-
19	2.739583	2.919271	B4	71	80	0	0	28	P1-2-8	0	-
20	2.740885	2.819010	G2	70	80	0	0	28	P1-2-16	0	-
21	2.742188	2.799479	G1	69	80	0	0	28	P1-2-16	0	-
22	2.743490	2.889323	G4	79	80	0	0	28	P1-2-7	0	-
23	3.053385	3.139323	C5	56	80	0	0	32	P1-3-1	0	-
24	3.053385	3.104167	C3	53	80	0	0	32	P1-3-25	0	-
25	3.054688	3.069010	C2	52	80	0	0	32	P1-3-25	0	-
26	3.055990	3.139323	G3	47	80	0	0	32	P1-3-17	0	-
27	3.057292	3.169271	E4	50	80	0	0	32	P1-3-9	0	-
28	3.147135	3.252604	G3	51	80	0	0	34	P1-3-18	0	-
29	3.147135	3.195312	F4	53	80	0	0	34	P1-3-10	0	-
30	3.277344	3.449219	C3	47	80	0	0	36	P1-3-26	0	-
31	3.278646	3.369792	C5	53	80	0	0	36	P1-3-3	0	-
32	3.282552	3.337240	E4	43	80	0	0	36	P1-3-11	0	-
33	3.373698	3.463542	B4	53	80	0	0	38	P1-3-4	0	-
34	3.381510	3.459635	C5	56	80	0	0	38	P1-3-4	0	-
35	3.397135	3.453125	G3	43	80	0	0	38	P1-3-20	0	-
36	3.518229	3.565104	E4	52	80	0	0	40	P1-3-13	0	-
