//Version: PianoRoll_v170101
0	0.786458	0.863281	G3	90	80	0
1	0.792969	0.868490	G2	83	80	0
2	0.795573	0.871094	G1	78	80	0
3	1.235677	1.549479	D4	74	80	0
4	1.235677	1.250000	G2	74	80	0
5	1.236979	1.250000	G1	74	80	0
6	1.236979	1.569010	B5	92	80	0
7	1.242188	1.569010	B4	89	80	0
8	1.243490	1.589844	F5	81	80	0
9	1.734375	1.929688	C6	95	80	0
10	1.734375	1.908854	C4	89	80	0
11	1.735677	1.917969	C5	87	80	0
12	1.736979	1.914062	C3	81	80	0
13	1.739583	1.915365	E5	88	80	0
14	1.740885	1.878906	G5	81	80	0
15	2.042969	2.279948	F#5	92	80	0
16	2.044271	2.239583	F#4	92	80	0
17	2.050781	2.149740	A3	86	80	0
18	2.052083	2.199219	C5	81	80	0
19	2.057292	2.188802	A2	75	80	0
20	2.367188	2.569010	A5	101	80	0
21	2.367188	2.709635	A4	100	80	0
22	2.373698	2.609375	C5	89	80	0
23	2.373698	2.669271	F#3	87	80	0
24	2.375000	2.699219	F#2	81	80	0
25	2.871094	3.109375	G4	101	80	0
26	2.872396	3.039062	G3	90	80	0
27	2.872396	3.079427	B4	92	80	0
28	2.875000	3.009115	E5	90	80	0
29	2.875000	3.089844	G5	96	80	0
30	2.884115	3.069010	G2	81	80	0
31	3.186198	3.325521	C3	87	80	0
32	3.195312	3.324219	C4	93	80	0
33	3.200521	3.326823	C5	93	80	0
34	3.201823	3.298177	E4	90	80	0
35	3.324219	3.420573	B4	85	80	0
36	3.325521	3.393229	G3	83	80	0
37	3.332031	3.393229	F4	81	80	0
38	3.458333	3.619792	C5	80	80	0
39	3.463542	3.554688	E4	84	80	0
40	3.464844	3.864583	C3	79	80	0
41	3.466146	3.479167	G3	78	80	0
42	3.576823	3.699219	B4	80	80	0
43	3.591146	3.653646	F4	76	80	0
44	3.593750	3.769531	G3	74	80	0
45	3.593750	3.718750	A4	78	80	0
46	3.716146	3.867188	C4	74	80	0
47	3.717448	3.816406	E4	80	80	0
48	3.720052	3.835938	C5	79	80	0
49	3.834635	3.966146	B4	77	80	0
50	3.838542	3.906250	G3	75	80	0
51	3.842448	3.934896	F4	74	80	0
52	3.973958	4.101562	C5	80	80	0
53	3.975260	4.135417	E4	87	80	0
54	3.983073	4.108073	C3	76	80	0
55	4.092448	4.229167	C#5	72	80	0
56	4.098958	4.209635	G4	69	80	0
57	4.111979	4.175781	G3	69	80	0
58	4.225260	4.350260	D5	78	80	0
59	4.233073	4.348958	F4	81	80	0
60	4.234375	4.345052	D4	78	80	0
61	4.243490	4.352865	C3	75	80	0
62	4.341146	4.470052	C#5	72	80	0
63	4.352865	4.359375	G#4	76	80	0
64	4.356771	4.440104	G#3	72	80	0
65	4.360677	4.429688	F4	64	80	0
66	4.492188	4.604167	D4	75	80	0
67	4.493490	4.613281	F4	72	80	0
68	4.493490	4.882812	C3	75	80	0
69	4.493490	4.600260	D5	75	80	0
70	4.595052	4.750000	C#5	68	80	0
71	4.601562	4.750000	G#4	74	80	0
72	4.605469	4.713542	G#3	70	80	0
73	4.722656	4.878906	D5	73	80	0
74	4.727865	4.863281	F4	69	80	0
75	4.733073	4.855469	D4	72	80	0
76	4.822917	4.959635	C#5	68	80	0
77	4.845052	4.916667	G#4	68	80	0
78	4.847656	4.915365	G#3	69	80	0
79	4.963542	5.098958	E5	84	80	0
80	4.972656	5.088542	F4	75	80	0
81	4.979167	5.080729	D4	73	80	0
82	4.989583	5.095052	C3	71	80	0
83	5.083333	5.182292	D5	73	80	0
84	5.084635	5.178385	B4	78	80	0
85	5.087240	5.161458	G3	68	80	0
86	5.210938	5.369792	C5	79	80	0
87	5.213542	5.305990	E4	82	80	0
88	5.220052	5.325521	C4	76	80	0
89	5.223958	5.328125	C3	73	80	0
90	5.326823	5.442708	B4	75	80	0
91	5.352865	5.425781	G3	69	80	0
92	5.354167	5.424479	F4	68	80	0
93	5.455729	5.552083	E4	74	80	0
94	5.455729	5.589844	C5	68	80	0
95	5.457031	5.628906	C4	71	80	0
96	5.463542	5.869792	C3	69	80	0
97	5.565104	5.684896	B4	78	80	0
98	5.572917	5.665365	F4	70	80	0
99	5.576823	5.626302	G3	67	80	0
100	5.701823	5.798177	E4	76	80	0
101	5.703125	5.820312	C4	67	80	0
102	5.704427	5.817708	C5	69	80	0
103	5.807292	5.932292	B4	75	80	0
104	5.808594	5.884115	G3	73	80	0
105	5.813802	5.884115	F4	70	80	0
106	5.938802	6.046875	C5	77	80	0
107	5.944010	6.069010	E4	83	80	0
108	5.945312	6.079427	C4	76	80	0
109	5.960938	6.078125	C3	72	80	0
110	6.052083	6.145833	C#5	71	80	0
111	6.054688	6.135417	G4	73	80	0
112	6.063802	6.108073	G3	70	80	0
113	6.182292	6.322917	D5	80	80	0
114	6.184896	6.316406	F4	75	80	0
115	6.184896	6.287760	D4	81	80	0
116	6.195312	6.303385	C3	72	80	0
117	6.296875	6.429688	C5	72	80	0
118	6.300781	6.382812	G#3	74	80	0
119	6.300781	6.408854	G#4	76	80	0
120	6.424479	6.544271	D5	80	80	0
121	6.424479	6.553385	D4	78	80	0
122	6.428385	6.553385	F4	76	80	0
123	6.433594	6.819010	C3	77	80	0
124	6.535156	6.699219	C#5	70	80	0
125	6.544271	6.658854	G#4	73	80	0
126	6.554688	6.636719	G#3	70	80	0
127	6.661458	6.779948	D5	76	80	0
128	6.670573	6.794271	F4	65	80	0
129	6.674479	6.783854	D4	71	80	0
130	6.679688	6.809896	F3	64	80	0
131	6.774740	6.884115	G#4	74	80	0
132	6.776042	6.869792	G#3	71	80	0
133	6.897135	7.035156	D5	76	80	0
