//Version: PianoRoll_v170101
0	0.563802	0.779948	Eb5	38	80	0
1	0.574219	0.839844	E4	32	80	0
2	0.593750	0.809896	B4	34	80	0
3	0.790365	1.199219	G#5	52	80	0
4	0.803385	0.809896	E5	38	80	0
5	0.850260	1.639323	E4	35	80	0
6	0.855469	1.378906	B4	33	80	0
7	0.855469	1.000000	Eb5	45	80	0
8	1.002604	1.209635	Eb6	61	80	0
9	1.005208	1.369792	G#4	45	80	0
10	1.005208	1.309896	Eb5	48	80	0
11	1.013021	1.209635	E5	48	80	0
12	1.222656	1.438802	F#6	57	80	0
13	1.441406	1.639323	B5	52	80	0
14	1.442708	1.628906	Eb6	51	80	0
15	1.450521	1.628906	Eb5	49	80	0
16	1.455729	1.559896	E5	45	80	0
17	1.653646	1.769531	G#5	51	80	0
18	1.656250	1.759115	G#4	42	80	0
19	1.660156	1.779948	E5	38	80	0
20	1.662760	1.669271	C#5	35	80	0
21	1.835938	1.929688	A4	50	80	0
22	1.856771	1.979167	C#5	55	80	0
23	1.861979	2.029948	E5	51	80	0
24	1.980469	2.033854	G#5	52	80	0
25	2.063802	2.089844	C#7	59	80	0
26	2.065104	2.121094	C#6	57	80	0
27	2.149740	2.223958	E6	56	80	0
28	2.253906	2.968750	E4	52	80	0
29	2.257812	2.669271	Eb5	56	80	0
30	2.259115	2.799479	B4	51	80	0
31	2.453125	2.649740	G#5	57	80	0
32	2.632812	2.949219	G#4	48	80	0
33	2.666667	2.908854	Eb6	58	80	0
34	2.675781	2.899740	Eb5	44	80	0
35	2.682292	2.829427	E5	45	80	0
36	2.852865	3.029948	F#6	63	80	0
37	3.048177	3.119792	E5	54	80	0
38	3.061198	3.259115	B5	59	80	0
39	3.062500	3.199219	Eb5	55	80	0
40	3.063802	3.229167	Eb6	60	80	0
41	3.274740	3.438802	G#5	58	80	0
42	3.447917	3.539062	A4	54	80	0
43	3.467448	3.609375	C#5	62	80	0
44	3.468750	3.688802	E5	58	80	0
45	3.582031	3.677083	G#5	67	80	0
46	3.675781	3.765625	C#6	74	80	0
47	3.764323	3.843750	E6	71	80	0
48	3.856771	4.309896	E4	59	80	0
49	3.859375	4.158854	B4	58	80	0
50	3.864583	4.218750	Eb5	66	80	0
51	4.053385	4.369792	G#5	68	80	0
52	4.238281	4.479167	G#4	59	80	0
