//Version: ScorePerfmMatch_v170503
// Score: /Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/score_hmm.txt
// Perfm: /Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06530_spr.txt
// fmt3x: /Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/score_fmt3x.txt
0	2.325521	2.769531	Eb4	28	80	0	0	0	P1-1-2	1	0
1	2.325521	4.000000	G#3	36	80	0	0	0	P1-1-1	1	-
2	2.329427	6.049479	Ab2	34	80	0	0	0	P1-1-9	0	-
3	2.334635	3.899740	Eb3	31	80	0	0	0	P1-1-10	0	-
4	4.565104	4.989583	Ab4	39	80	0	0	720	P1-1-4	0	-
5	4.574219	4.929688	C4	22	80	0	0	720	P1-1-3	1	-
6	4.584635	5.019531	C3	25	80	0	0	720	P1-1-11	0	-
7	4.587240	5.039062	Eb3	28	80	0	0	720	P1-1-12	0	-
8	5.294271	5.878906	Ab4	53	80	0	0	960	P1-1-6	0	-
9	5.304688	5.718750	Eb4	28	80	0	0	960	P1-1-5	0	-
10	5.311198	5.869792	G#3	37	80	0	0	960	*	3	-
11	5.316406	5.809896	C4	20	80	0	0	960	*	3	-
12	5.324219	5.750000	C3	25	80	0	0	960	P1-1-13	0	-
13	5.324219	5.829427	Eb3	27	80	0	0	960	P1-1-14	0	-
14	6.274740	6.579427	Ab4	62	80	0	0	1320	P1-1-8	0	-
15	6.291667	6.389323	C4	32	80	0	0	1320	*	3	-
16	6.294271	6.369792	C3	32	80	0	0	1320	P1-1-15	0	-
17	6.294271	6.364583	Eb3	37	80	0	0	1320	P1-1-16	0	-
18	6.307292	6.408854	Eb4	32	80	0	0	1320	P1-1-7	0	-
19	6.677083	9.709635	Db5	67	80	0	0	1440	P1-2-2	0	-
20	6.690104	6.699219	G3	45	80	0	0	1440	*	3	-
21	6.691406	7.799479	G4	58	80	0	0	1440	P1-2-1	0	-
22	6.691406	7.279948	Bb3	56	80	0	0	1440	*	3	-
23	6.695312	7.709635	Eb4	41	80	0	0	1440	*	3	-
24	6.695312	7.809896	Eb3	50	80	0	0	1440	P1-2-6	0	-
25	6.701823	8.309896	Bb2	46	80	0	0	1440	P1-2-5	0	-
26	8.223958	9.699219	Bb4	42	80	0	0	1920	P1-2-4	0	-
27	8.233073	9.609375	G4	32	80	0	0	1920	P1-2-3	0	-
28	8.240885	9.609375	Eb3	29	80	0	0	1920	P1-2-8	0	-
29	8.242188	9.269531	C#4	22	80	0	0	1920	*	3	-
30	8.243490	9.529948	Db3	30	80	0	0	1920	P1-2-7	0	-
31	8.246094	9.489583	Eb4	22	80	0	0	1920	*	3	-
