//Version: ScorePerfmMatch_v170503
// Score: /Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_"Tempest"/II._Adagio/score_hmm.txt
// Perfm: /Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_"Tempest"/II._Adagio/08340_spr.txt
// fmt3x: /Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_"Tempest"/II._Adagio/score_fmt3x.txt
0	0.454427	6.449219	Bb1	41	80	0	0	0	P1-1-4	0	0
1	0.795573	6.199219	F2	56	80	0	0	0	P1-1-5	0	-
2	1.042969	6.429688	Bb2	64	80	0	0	0	P1-1-6	0	-
3	1.197917	4.669271	D3	59	80	0	0	0	P1-1-7	0	-
4	1.343750	4.468750	F3	64	80	0	0	0	P1-1-8	0	-
5	1.605469	2.449219	Bb3	73	80	0	0	0	P1-1-9	0	-
6	5.545573	6.878906	D5	66	80	0	0	720	P1-2-1	0	-
7	6.723958	6.986979	Eb5	72	80	0	0	930	P1-2-2	0	-
8	6.977865	8.468750	F5	62	80	0	0	960	P1-2-3	0	-
9	8.520833	9.718750	Bb3	44	80	0	0	1200	P1-2-6	0	-
10	8.523438	9.429688	F3	45	80	0	0	1200	P1-2-5	0	-
11	8.541667	9.408854	Bb2	41	80	0	0	1200	P1-2-11	0	-
12	8.546875	9.369792	D3	37	80	0	0	1200	P1-2-4	0	-
13	8.549479	9.619792	F2	40	80	0	0	1200	P1-2-10	0	-
14	8.552083	10.250000	Bb1	42	80	0	0	1200	P1-2-9	0	-
15	10.566406	13.089844	A3	40	80	0	0	1440	P1-3-3	0	-
16	10.592448	11.359375	F3	36	80	0	0	1440	P1-3-2	0	-
17	10.596354	13.539062	Eb3	33	80	0	0	1440	P1-3-1	0	-
18	10.611979	13.369792	C3	37	80	0	0	1440	P1-3-6	0	-
19	10.622396	14.500000	F2	38	80	0	0	1440	P1-3-5	0	-
20	10.634115	14.579427	C2	34	80	0	0	1440	P1-3-4	0	-
21	14.502604	15.769531	A5	68	80	0	0	2160	P1-4-1	0	-
22	15.683594	15.924479	Bb5	73	80	0	0	2370	P1-4-2	0	-
23	15.916667	16.359375	C6	63	80	0	0	2400	P1-4-3	0	-
24	17.584635	20.250000	Eb4	51	80	0	0	2640	P1-4-5	0	-
25	17.602865	19.799479	F3	37	80	0	0	2640	P1-4-9	0	-
26	17.610677	19.959635	C4	40	80	0	0	2640	P1-4-4	0	-
27	17.615885	19.938802	A2	35	80	0	0	2640	P1-4-8	0	-
28	19.795573	21.389323	D4	46	80	0	0	2880	P1-5-2	0	-
29	19.811198	22.500000	F3	35	80	0	0	2880	P1-5-14	0	-
30	19.817708	20.658854	Bb3	34	80	0	0	2880	P1-5-1	0	-
31	19.826823	22.509115	Bb2	31	80	0	0	2880	P1-5-13	0	-
32	21.914062	22.259115	D4	31	80	0	0	3360	P1-5-3	0	-
33	22.173177	22.449219	F4	45	80	0	0	3390	P1-5-4	0	-
34	22.372396	22.446615	Eb4	50	80	0	0	3420	P1-5-5	0	-
