//Version: ScorePerfmMatch_v170503
// Score: /Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_"Tempest"/II._Adagio/score_hmm.txt
// Perfm: /Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_"Tempest"/II._Adagio/08332_spr.txt
// fmt3x: /Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_"Tempest"/II._Adagio/score_fmt3x.txt
0	5.885417	6.069010	Bb2	20	80	0	0	0	*	3	0
1	5.886719	11.889323	Bb1	17	80	0	0	0	P1-1-4	0	-
2	6.074219	11.639323	F2	23	80	0	0	0	P1-1-5	0	-
3	6.204427	10.509115	Bb2	37	80	0	0	0	P1-1-6	0	-
4	6.333333	9.908854	D3	41	80	0	0	0	P1-1-7	0	-
5	6.464844	10.459635	F3	45	80	0	0	0	P1-1-8	0	-
6	6.635417	9.329427	Bb3	55	80	0	0	0	P1-1-9	0	-
7	11.419271	13.049479	D5	55	80	0	0	720	P1-2-1	0	-
8	12.838542	13.035156	Eb5	61	80	0	0	930	P1-2-2	0	-
9	13.033854	14.299479	F5	57	80	0	0	960	P1-2-3	0	-
10	14.585938	15.799479	Bb3	53	80	0	0	1200	P1-2-6	0	-
11	14.613281	15.598958	F2	37	80	0	0	1200	P1-2-10	0	-
12	14.617188	16.049479	Bb1	34	80	0	0	1200	P1-2-9	0	-
13	14.617188	15.468750	Bb2	37	80	0	0	1200	P1-2-11	0	-
14	14.622396	15.539062	D3	38	80	0	0	1200	P1-2-4	0	-
15	16.324219	17.539062	A3	60	80	0	0	1440	P1-3-3	0	-
16	16.326823	17.500000	F3	53	80	0	0	1440	P1-3-2	0	-
17	16.341146	18.329427	C3	49	80	0	0	1440	P1-3-6	0	-
18	16.342448	18.369792	Eb3	49	80	0	0	1440	P1-3-1	0	-
19	20.777344	22.199219	A5	48	80	0	0	2160	P1-4-1	0	-
20	22.148438	22.352865	Bb5	56	80	0	0	2370	P1-4-2	0	-
21	22.369792	22.598958	C6	51	80	0	0	2400	P1-4-3	0	-
22	24.024740	26.039062	Eb4	52	80	0	0	2640	P1-4-5	0	-
23	24.044271	25.979167	C4	41	80	0	0	2640	P1-4-4	0	-
24	24.044271	25.209635	F3	35	80	0	0	2640	P1-4-9	0	-
25	24.053385	25.959635	A2	35	80	0	0	2640	P1-4-8	0	-
26	25.747396	27.579427	D4	44	80	0	0	2880	P1-5-2	0	-
27	25.761719	29.098958	Bb2	34	80	0	0	2880	P1-5-13	0	-
28	25.765625	28.369792	Bb3	34	80	0	0	2880	P1-5-1	0	-
29	25.776042	28.899740	F3	33	80	0	0	2880	P1-5-14	0	-
30	28.184896	28.348958	D4	44	80	0	0	3360	P1-5-3	0	-
31	28.304688	28.468750	F4	50	80	0	0	3390	P1-5-4	0	-
32	28.417969	28.489583	Eb4	57	80	0	0	3420	P1-5-5	0	-
33	28.485677	28.628906	D4	57	80	0	0	3450	P1-5-6	0	-
34	28.566406	28.658854	Eb4	71	80	0	0	3480	P1-5-7	0	-
35	28.654948	28.716146	F4	65	80	0	0	3510	P1-5-8	0	-
36	28.756510	28.839844	G4	67	80	0	0	3540	P1-5-9	0	-
37	28.843750	28.899740	Bb4	76	80	0	0	3570	P1-5-10	1	-
38	28.912760	28.962240	Bb4	70	80	0	0	3600	P1-5-11	0	-
39	28.985677	29.053385	C5	71	80	0	0	3630	P1-5-12	0	-
40	29.085938	30.319010	D5	75	80	0	0	3690	P1-6-1	0	-
41	30.253906	30.497396	Eb5	79	80	0	0	3900	P1-6-2	0	-
42	30.475260	31.908854	F5	76	80	0	0	3930	P1-6-3	0	-
43	31.992188	33.009115	F5	85	80	0	0	4170	P1-6-4	0	-
44	32.040365	32.929688	Ab4	49	80	0	0	4170	P1-6-5	0	-
45	32.050781	32.059896	B4	46	80	0	0	4170	*	3	-
46	32.065104	34.789062	B3	35	80	0	0	4170	P1-6-8	0	-
47	32.071615	33.399740	D3	38	80	0	0	4170	P1-6-9	0	-
48	33.716146	35.389323	F5	64	80	0	0	4410	P1-7-1	0	-
49	33.764323	33.779948	C4	29	80	0	0	4410	P1-7-10	1	-
50	33.766927	34.519531	G4	34	80	0	0	4410	P1-7-6	0	-
51	33.783854	35.579427	Eb3	33	80	0	0	4410	P1-7-15	0	-
52	35.179688	35.699219	Eb5	70	80	0	0	4650	P1-7-2	0	-
53	35.183594	35.619792	C4	51	80	0	0	4650	P1-7-11	0	-
54	35.977865	36.779948	D5	77	80	0	0	4770	P1-7-3	0	-
55	36.003906	36.619792	Bb4	60	80	0	0	4770	P1-7-7	0	-
56	36.013021	36.579427	D4	54	80	0	0	4770	P1-7-12	0	-
57	36.044271	36.348958	F2	41	80	0	0	4770	*	3	-
58	36.063802	36.658854	F3	38	80	0	0	4770	P1-7-16	0	-
59	36.817708	37.279948	C5	76	80	0	0	4890	P1-7-4	0	-
60	36.834635	37.049479	Eb4	67	80	0	0	4890	P1-7-13	0	-
61	36.843750	37.468750	Bb4	66	80	0	0	4890	P1-7-8	0	-
62	36.864583	37.389323	G3	52	80	0	0	4890	P1-7-17	0	-
63	37.731771	38.029948	C5	83	80	0	0	5010	P1-7-5	0	-
64	37.740885	38.419271	Bb4	78	80	0	0	5010	P1-7-9	0	-
65	37.742188	37.750000	E4	72	80	0	0	5010	P1-7-14	0	-
66	37.766927	38.250000	G3	57	80	0	0	5010	P1-7-18	0	-
67	37.769531	38.319010	G4	54	80	0	0	5010	*	3	-
68	38.824219	39.128906	C5	79	80	0	0	5130	P1-8-1	0	-
69	38.833333	41.029948	Bb4	77	80	0	0	5130	*	3	-
70	38.851562	42.500000	F3	49	80	0	0	5130	*	3	-
71	39.152344	39.299479	D5	81	80	0	0	5160	P1-8-13	0	-
72	39.296875	39.408854	C5	78	80	0	0	5175	P1-8-14	0	-
73	39.402344	39.559896	D5	82	80	0	0	5190	P1-8-15	0	-
74	39.515625	39.598958	C5	77	80	0	0	5205	P1-8-16	0	-
75	39.645833	39.848958	B4	74	80	0	0	5220	P1-8-17	0	-
76	39.649740	39.658854	C5	74	80	0	0	5220	P1-8-1	0	-
77	39.765625	39.859375	C5	72	80	0	0	5235	P1-8-18	0	-
78	39.968750	40.569010	D5	73	80	0	0	5250	P1-8-4	0	-
79	40.496094	40.929688	C5	73	80	0	0	5310	P1-8-5	0	-
80	41.351562	42.500000	C5	57	80	0	0	5370	P1-8-6	0	-
81	41.352865	42.878906	A4	50	80	0	0	5370	P1-8-10	0	-
82	41.361979	43.019531	F4	43	80	0	0	5370	P1-8-20	0	-
83	44.864583	45.393229	F3	41	80	0	0	5670	P1-8-26	0	-
84	45.380208	45.959635	G3	50	80	0	0	5730	P1-8-28	0	-
85	45.393229	45.930990	Eb3	42	80	0	0	5730	P1-8-27	0	-
86	45.859375	46.750000	A3	55	80	0	0	5790	P1-8-30	0	-
87	45.894531	46.128906	C3	39	80	0	0	5790	P1-8-29	0	-
88	46.533854	50.949219	Bb3	56	80	0	0	5850	P1-9-1	0	-
89	46.542969	46.750000	D3	38	80	0	0	5850	P1-9-3	0	-
90	46.574219	48.718750	Bb2	36	80	0	0	5850	P1-9-2	0	-
91	46.575521	50.859375	Bb1	32	80	0	0	5850	P1-9-10	0	-
92	48.256510	48.539062	C3	42	80	0	0	6060	P1-9-4	0	-
93	48.261719	49.479167	Eb3	44	80	0	0	6060	P1-9-5	0	-
94	48.494792	48.688802	D3	37	80	0	0	6090	P1-9-6	0	-
95	48.494792	49.259115	F3	37	80	0	0	6090	P1-9-7	0	-
96	50.183594	50.908854	F3	38	80	0	0	6330	P1-9-9	0	-
97	50.197917	51.019531	D3	39	80	0	0	6330	P1-9-8	0	-
98	51.955729	52.509115	D5	48	80	0	0	6570	P1-10-1	0	-
99	51.971354	54.329427	D3	35	80	0	0	6570	P1-10-12	0	-
100	51.972656	54.389323	Bb2	36	80	0	0	6570	P1-10-11	0	-
101	51.976562	54.309896	F3	31	80	0	0	6570	P1-10-13	0	-
102	52.494792	52.619792	Eb5	54	80	0	0	6660	P1-10-8	0	-
103	52.593750	52.649740	D5	57	80	0	0	6670	P1-10-9	0	-
104	52.673177	52.740885	C5	54	80	0	0	6680	P1-10-10	0	-
105	52.765625	53.334635	D5	60	80	0	0	6690	P1-10-2	0	-
106	52.990885	53.000000	Eb5	42	80	0	0	6690	P1-10-2	0	-
107	53.325521	53.519531	Eb5	54	80	0	0	6780	P1-10-3	0	-
108	53.330729	54.289062	Bb3	32	80	0	0	6780	*	3	-
109	53.503906	54.289062	F5	52	80	0	0	6810	P1-10-4	0	-
110	55.104167	57.119792	Bb3	52	80	0	0	7050	P1-10-7	0	-
